p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
EPHA21,1.71570705179475e-130,0.606199027200449,0.548,0.103,1.71467762756367e-126,4,EPHA2
KIFAP3,3.40452261122241e-130,0.418226382242115,0.388,0.046,3.40247989765567e-126,4,KIFAP3
ITPKC,3.22934198554712e-129,0.516195902365947,0.424,0.057,3.22740438035579e-125,4,ITPKC
SLC20A2,4.67194105300207e-129,0.549469297697029,0.539,0.097,4.66913788837027e-125,4,SLC20A2
TUBB4B,6.20135846062341e-129,0.809564355762221,0.952,0.554,6.19763764554704e-125,4,TUBB4B
CFDP1,6.9720736273286e-129,0.719240039823348,0.776,0.243,6.9678903831522e-125,4,CFDP1
ABI2,1.00694290792892e-128,0.621870082424568,0.642,0.147,1.00633874218416e-124,4,ABI2
NUDT14,1.80276727731352e-128,0.692342735650926,0.742,0.215,1.80168561694713e-124,4,NUDT14
GCLM,2.06149212215234e-128,0.493503964729581,0.491,0.077,2.06025522687905e-124,4,GCLM
AC003075.4,9.59850317034761e-128,0.339147143936628,0.288,0.021,9.5927440684454e-124,4,AC003075.4
UBL3,2.46551410744526e-127,0.695890867570836,0.742,0.21,2.46403479898079e-123,4,UBL3
CCDC69,4.07581073054239e-127,0.539615409384337,0.53,0.084,4.07336524410406e-123,4,CCDC69
USP10,5.23743809085716e-127,0.571959090673498,0.53,0.094,5.23429562800265e-123,4,USP10
FZD6,1.30241714868305e-126,0.445836580285898,0.394,0.05,1.30163569839384e-122,4,FZD6
CFAP36,2.14905724020362e-126,0.624600791581887,0.655,0.154,2.1477678058595e-122,4,CFAP36
DUSP14,9.96538292525824e-126,0.465846754824377,0.439,0.061,9.95940369550308e-122,4,DUSP14
PHTF1,1.11416653531965e-125,0.465636122224892,0.427,0.057,1.11349803539846e-121,4,PHTF1
WIPI1,1.23723114098848e-124,0.56325413794401,0.533,0.093,1.23648880230388e-120,4,WIPI1
DAAM1,1.85270766526012e-124,0.575439030971445,0.609,0.128,1.85159604066096e-120,4,DAAM1
ZNF688,2.15527652909376e-124,0.5332177167322,0.512,0.09,2.1539833631763e-120,4,ZNF688
TRIM56,1.07902675619074e-123,0.662994829216003,0.709,0.195,1.07837934013703e-119,4,TRIM56
SAA1,1.72593123625385e-123,0.525181044464648,0.252,0.015,1.7248956775121e-119,4,SAA1
ATP9A,1.77684394102502e-123,0.485412304859031,0.442,0.069,1.7757778346604e-119,4,ATP9A
PHIP,7.55687099517926e-123,0.735402501397365,0.815,0.3,7.55233687258215e-119,4,PHIP
MED25,7.77030570700855e-123,0.484075424386882,0.452,0.068,7.76564352358435e-119,4,MED25
KANSL1L,1.36097051350716e-122,0.399096736043536,0.355,0.04,1.36015393119906e-118,4,KANSL1L
SGMS2,1.50442556993944e-122,0.662367087282183,0.703,0.182,1.50352291459748e-118,4,SGMS2
JADE1,8.1411511361283e-122,0.565166727856412,0.561,0.111,8.13626644544662e-118,4,JADE1
AZIN1,1.07524837334804e-121,0.721912059128523,0.909,0.415,1.07460322432404e-117,4,AZIN1
SCPEP11,2.94893273814042e-121,0.74632528560164,0.858,0.342,2.94716337849754e-117,4,SCPEP1
CRIP21,4.38356443220164e-121,0.576376515750216,0.621,0.134,4.38093429354232e-117,4,CRIP2
ELF31,4.73521380105993e-121,0.981110905868505,0.997,0.394,4.73237267277929e-117,4,ELF3
FBXO8,1.43767795665916e-120,0.387702352866515,0.348,0.035,1.43681534988516e-116,4,FBXO8
MTRNR2L82,3.01319455064208e-120,0.850651632674468,0.903,0.404,3.0113866339117e-116,4,MTRNR2L8
APOO,4.38842958738828e-120,0.417380739043991,0.361,0.043,4.38579652963584e-116,4,APOO
SMIM141,6.51135471394483e-120,0.710815328520757,0.885,0.353,6.50744790111646e-116,4,SMIM14
ABCD3,1.10978303586801e-119,0.490562247081393,0.448,0.072,1.10911716604649e-115,4,ABCD3
GDF151,7.35230938326996e-119,0.839825015618203,0.712,0.196,7.34789799763999e-115,4,GDF15
FAM134B,1.11959506200565e-117,0.418530676886134,0.385,0.045,1.11892330496845e-113,4,FAM134B
LRBA,5.74817814106332e-117,0.545430734528877,0.564,0.117,5.74472923417868e-113,4,LRBA
TNRC6B,8.57158993757681e-117,0.705827735987287,0.776,0.258,8.56644698361427e-113,4,TNRC6B
NHSL1,2.85044042691201e-116,0.397185568133473,0.361,0.044,2.84873016265586e-112,4,NHSL1
TMEM981,3.51428641754885e-116,0.538220936954582,0.552,0.115,3.51217784569832e-112,4,TMEM98
CRIP11,6.28070259044351e-116,0.727351933755551,0.861,0.317,6.27693416888925e-112,4,CRIP1
WDR73,6.71597395305652e-116,0.394731768130462,0.352,0.042,6.71194436868469e-112,4,WDR73
RB1CC1,8.07547884027466e-116,0.66332827863387,0.752,0.237,8.07063355297049e-112,4,RB1CC1
PGM2L11,1.19288941496659e-115,0.671995587975592,0.724,0.206,1.19217368131761e-111,4,PGM2L1
SLAIN2,1.23873782513064e-115,0.575499515315421,0.561,0.116,1.23799458243556e-111,4,SLAIN2
CGN1,8.20272904861275e-115,0.465027518083044,0.436,0.071,8.19780741118359e-111,4,CGN
PPP2CB,1.35944688803555e-114,0.635082604219927,0.7,0.205,1.35863121990273e-110,4,PPP2CB
TUBGCP2,3.18363172001864e-114,0.536313904521807,0.533,0.105,3.18172154098663e-110,4,TUBGCP2
ARHGAP182,3.61455630001883e-114,0.738976960504667,0.803,0.282,3.61238756623882e-110,4,ARHGAP18
TMF1,9.68375812291318e-114,0.617359416242143,0.694,0.189,9.67794786803944e-110,4,TMF1
DHCR241,4.37419229817973e-113,0.62191447641076,0.655,0.169,4.37156778280082e-109,4,DHCR24
ITGB4,4.98085478281231e-113,0.411700086527956,0.397,0.058,4.97786626994262e-109,4,ITGB4
NEDD4L1,5.83407654910177e-113,0.601455067010485,0.627,0.154,5.83057610317231e-109,4,NEDD4L
CAST,6.16527418036967e-113,0.700412628858805,0.909,0.445,6.16157501586145e-109,4,CAST
WBSCR27,6.65065339955051e-113,0.395783216077397,0.355,0.045,6.64666300751078e-109,4,WBSCR27
SLC2A1,7.93327284633971e-113,0.37641100566554,0.324,0.035,7.9285128826319e-109,4,SLC2A1
PDK4,1.10636003725184e-112,0.697923112547232,0.688,0.184,1.10569622122949e-108,4,PDK4
EIF4G3,2.03037258505597e-112,0.483496820231376,0.47,0.081,2.02915436150494e-108,4,EIF4G3
GABPB1-AS1,2.07294765644159e-111,0.650606740229208,0.703,0.2,2.07170388784773e-107,4,GABPB1-AS1
SLC25A29,2.65772281766475e-111,0.416763420719202,0.382,0.054,2.65612818397415e-107,4,SLC25A29
WDR13,6.82784282870795e-111,0.593388999437989,0.633,0.168,6.82374612301072e-107,4,WDR13
BPIFB1,9.14792737514173e-111,0.471323914206968,0.448,0.068,9.14243861871665e-107,4,BPIFB1
MNAT1,1.64393165946488e-110,0.483440776363125,0.479,0.086,1.6429453004692e-106,4,MNAT1
ANXA2,2.64261388501535e-110,0.60998499140209,0.997,0.724,2.64102831668435e-106,4,ANXA2
PARVA,6.40589075423693e-110,0.424027627140818,0.388,0.057,6.40204721978439e-106,4,PARVA
KLHDC10,7.08211522876126e-110,0.427363557935925,0.394,0.059,7.077865959624e-106,4,KLHDC10
DPY301,1.02172676777164e-109,0.6819075546219,0.876,0.388,1.02111373171097e-105,4,DPY30
PDLIM11,1.33892858721442e-109,0.665255242166582,0.803,0.272,1.33812523006209e-105,4,PDLIM1
HACD4,4.51315096710618e-109,0.595836656796474,0.652,0.158,4.51044307652591e-105,4,HACD4
NT5DC1,7.5801770164956e-109,0.448861335495484,0.452,0.074,7.57562891028571e-105,4,NT5DC1
TMBIM61,1.16623105133914e-108,0.542304092927955,0.985,0.747,1.16553131270834e-104,4,TMBIM6
SERPINB6,1.6371890171734e-108,0.645721025885545,0.736,0.241,1.6362067037631e-104,4,SERPINB6
FAM175A,1.71619478526231e-108,0.346299626060827,0.306,0.03,1.71516506839115e-104,4,FAM175A
UBN2,3.39165657077171e-108,0.398472587633671,0.358,0.047,3.38962157682925e-104,4,UBN2
TM9SF2,5.31298025458149e-108,0.617955540931409,0.709,0.218,5.30979246642874e-104,4,TM9SF2
BBIP1,7.91878822605296e-108,0.522118082202623,0.524,0.105,7.91403695311733e-104,4,BBIP1
STAM2,1.36512637554035e-107,0.41231505699176,0.367,0.051,1.36430729971502e-103,4,STAM2
TGFBR3,2.00452163238893e-107,0.287875223859883,0.258,0.02,2.0033189194095e-103,4,TGFBR3
SOCS3,2.27450916697824e-107,0.837357113974152,0.839,0.397,2.27314446147805e-103,4,SOCS3
HMGN5,2.33170197446975e-107,0.414573005401755,0.342,0.044,2.33030295328507e-103,4,HMGN5
STEAP3,2.45683319541288e-107,0.429179223206512,0.391,0.06,2.45535909549563e-103,4,STEAP3
SLC25A36,5.64637771398551e-107,0.605333363522356,0.63,0.166,5.64298988735711e-103,4,SLC25A36
COG7,7.41964655004037e-107,0.394145666545147,0.37,0.053,7.41519476211034e-103,4,COG7
SPPL2B,8.7259857687054e-107,0.410610174540061,0.364,0.051,8.72075017724418e-103,4,SPPL2B
ENPP5,1.11235884740651e-106,0.386703266070232,0.348,0.046,1.11169143209807e-102,4,ENPP5
ALKBH5,9.62797310972162e-106,0.52973710249894,0.539,0.117,9.62219632585578e-102,4,ALKBH5
MT1E1,1.43779682665876e-105,0.678075934847742,0.755,0.223,1.43693414856277e-101,4,MT1E
KRT191,2.77636298619981e-105,0.756326896253311,0.873,0.304,2.77469716840809e-101,4,KRT19
LGALS31,2.98538307708053e-105,0.684110677800985,0.988,0.64,2.98359184723428e-101,4,LGALS3
SCAMP4,1.38600969534273e-104,0.419248570583361,0.397,0.064,1.38517808952552e-100,4,SCAMP4
PCNXL4,9.22103915046173e-104,0.53518388635901,0.57,0.125,9.21550652697146e-100,4,PCNXL4
SLC25A4,1.44324345113953e-103,0.553547746881743,0.588,0.144,1.44237750506884e-99,4,SLC25A4
VGLL4,1.71398590475094e-103,0.509069999679598,0.518,0.109,1.71295751320808e-99,4,VGLL4
CAPN21,3.0816921902717e-103,0.660684118179821,0.833,0.32,3.07984317495754e-99,4,CAPN2
CSNK1E,3.48298080243592e-103,0.570461669660792,0.585,0.147,3.48089101395445e-99,4,CSNK1E
CXADR1,3.93448573307776e-103,0.515923622462881,0.555,0.128,3.93212504163791e-99,4,CXADR
WWC1,7.28725470356481e-103,0.369271080369417,0.333,0.043,7.28288235074267e-99,4,WWC1
SMARCA2,1.98969662749782e-102,0.517551951861296,0.542,0.116,1.98850280952132e-98,4,SMARCA2
SFI1,4.52746935754744e-102,0.341760428465179,0.315,0.038,4.52475287593292e-98,4,SFI1
MARCH6,7.50077553045342e-102,0.634678342987534,0.748,0.268,7.49627506513515e-98,4,MARCH6
ST51,1.10127989504715e-101,0.461895581340396,0.461,0.09,1.10061912711013e-97,4,ST5
FAM63B,6.01987070232189e-101,0.516790280074272,0.545,0.124,6.01625877990049e-97,4,FAM63B
GNG12,1.40337688538392e-100,0.472311304557994,0.458,0.087,1.40253485925269e-96,4,GNG12
SDC41,1.75712174720429e-100,0.705482362484761,0.903,0.401,1.75606747415597e-96,4,SDC4
TMEM173,1.81648492749015e-100,0.624559390415296,0.791,0.285,1.81539503653366e-96,4,TMEM173
CRY2,3.50171969063482e-100,0.456293818650634,0.458,0.086,3.49961865882044e-96,4,CRY2
SS18,3.89171071950728e-100,0.488359372909795,0.506,0.106,3.88937569307557e-96,4,SS18
SLFN5,1.01150158412193e-99,0.56775972367951,0.558,0.137,1.01089468317146e-95,4,SLFN5
RALGPS2,1.01337291435585e-99,0.358905813642586,0.336,0.046,1.01276489060724e-95,4,RALGPS2
AKR7A2,1.1939942868478e-99,0.434137169444477,0.415,0.069,1.19327789027569e-95,4,AKR7A2
PPP1R7,2.39093062933199e-99,0.58194436541931,0.642,0.186,2.38949607095439e-95,4,PPP1R7
MAP7,6.77028705769133e-99,0.367165465536106,0.342,0.049,6.76622488545672e-95,4,MAP7
DYRK2,8.90135258751658e-99,0.325696178858668,0.291,0.033,8.89601177596407e-95,4,DYRK2
TBCA,7.25143525559056e-98,0.570085030139709,0.958,0.639,7.2470843944372e-94,4,TBCA
ZNF33B,4.14957761019202e-97,0.371503029298322,0.327,0.045,4.1470878636259e-93,4,ZNF33B
GSN1,4.42413828427786e-97,0.746034985213578,0.852,0.373,4.42148380130729e-93,4,GSN
TMEM123,7.47877813388712e-97,0.622056029461211,0.921,0.495,7.47429086700679e-93,4,TMEM123
TULP3,7.96472348335897e-97,0.324582693607356,0.297,0.035,7.95994464926896e-93,4,TULP3
HSPA4L,1.04558911196753e-96,0.353313576847408,0.318,0.041,1.04496175850035e-92,4,HSPA4L
DLG1,1.33330457165833e-96,0.443784096848946,0.427,0.077,1.33250458891534e-92,4,DLG1
MXI1,2.16263955848972e-96,0.426415179701837,0.421,0.072,2.16134197475463e-92,4,MXI1
UNC93B1,2.32765935983975e-96,0.575826436582757,0.639,0.187,2.32626276422385e-92,4,UNC93B1
MARVELD2,2.38579950575821e-96,0.4003723873106,0.379,0.062,2.38436802605476e-92,4,MARVELD2
LIMCH11,4.18799670125487e-96,0.462770598572301,0.482,0.104,4.18548390323411e-92,4,LIMCH1
LENG8,5.07472142100977e-96,0.488092690595364,0.515,0.117,5.07167658815717e-92,4,LENG8
TSPYL4,2.34385233505192e-95,0.298357924148178,0.264,0.027,2.34244602365089e-91,4,TSPYL4
GCC2,4.26651796656457e-95,0.639295342989381,0.812,0.342,4.26395805578463e-91,4,GCC2
RP11-792A8.4,7.66454862125752e-95,0.435290217881233,0.43,0.084,7.65994989208477e-91,4,RP11-792A8.4
CFAP20,1.10381759238964e-94,0.508672238659077,0.524,0.119,1.10315530183421e-90,4,CFAP20
RHOU,1.52262624491221e-94,0.421303782116198,0.385,0.065,1.52171266916527e-90,4,RHOU
IFI27,2.54806415631534e-94,0.641690324144783,0.733,0.197,2.54653531782155e-90,4,IFI27
ZBTB44,4.10181760007648e-94,0.478173883141586,0.482,0.101,4.09935650951643e-90,4,ZBTB44
ERBB31,6.0280590483836e-94,0.553073027424593,0.588,0.155,6.02444221295457e-90,4,ERBB3
GLT8D1,7.93844569858045e-94,0.420959051568295,0.415,0.074,7.9336826311613e-90,4,GLT8D1
EP400,1.12059772500871e-93,0.348795528565406,0.309,0.04,1.1199253663737e-89,4,EP400
MAGI1,4.57244271835486e-93,0.382298871746166,0.358,0.057,4.56969925272385e-89,4,MAGI1
MLXIP,5.15823537468686e-93,0.571404986485496,0.658,0.205,5.15514043346204e-89,4,MLXIP
P4HA21,1.17793872458973e-92,0.44623718681235,0.445,0.092,1.17723196135498e-88,4,P4HA2
HOOK1,3.32964672721337e-92,0.368734820838425,0.345,0.054,3.32764893917704e-88,4,HOOK1
ATXN21,3.63793205828625e-92,0.519731400582906,0.555,0.143,3.63574929905127e-88,4,ATXN2
VPS35,4.08672492979299e-92,0.616130730845612,0.721,0.26,4.08427289483512e-88,4,VPS35
WFDC21,5.54142260262052e-92,0.776587217821676,0.97,0.383,5.53809774905895e-88,4,WFDC2
NCOA71,6.61947190725927e-92,0.769297268233195,0.773,0.318,6.61550022411491e-88,4,NCOA7
LIPH1,1.04567799929152e-91,0.457818293103276,0.436,0.088,1.04505059249194e-87,4,LIPH
EPHX11,1.28581151671369e-91,0.57453655469776,0.676,0.197,1.28504002980366e-87,4,EPHX1
SPATS2L,1.92075772589554e-91,0.596967330675695,0.721,0.256,1.91960527126e-87,4,SPATS2L
KLHL6,2.29704809586204e-91,0.467094124775161,0.467,0.092,2.29566986700453e-87,4,KLHL6
SMIM19,2.34276892702325e-91,0.588763801970212,0.67,0.222,2.34136326566704e-87,4,SMIM19
ST8SIA4,4.69641721706362e-91,0.386471251730472,0.382,0.061,4.69359936673338e-87,4,ST8SIA4
ICMT,1.02250619022327e-90,0.389774703818121,0.364,0.061,1.02189268650914e-86,4,ICMT
ANXA11,1.65609867053831e-90,0.609619457988044,0.891,0.461,1.65510501133598e-86,4,ANXA11
FAM184A,1.65672738398875e-90,0.371901018801885,0.364,0.061,1.65573334755836e-86,4,FAM184A
NDUFAB1,1.74274712084335e-90,0.600274844437764,0.827,0.354,1.74170147257085e-86,4,NDUFAB1
PQLC1,1.78234414943951e-90,0.361513189976409,0.336,0.046,1.78127474294985e-86,4,PQLC1
UPF1,3.10128796804163e-90,0.383427115819747,0.379,0.066,3.09942719526081e-86,4,UPF1
ARSD1,5.15539391578499e-90,0.454603587662365,0.461,0.103,5.15230067943552e-86,4,ARSD
AP1M21,7.03644989953276e-90,0.398953206887815,0.385,0.07,7.03222802959304e-86,4,AP1M2
DNAJC10,8.0419055696827e-90,0.499623350974138,0.539,0.137,8.03708042634089e-86,4,DNAJC10
DDX17,1.16092959365343e-89,0.603504806463412,0.891,0.483,1.16023303589723e-85,4,DDX17
AK11,2.5800772947262e-89,0.627625640203798,0.718,0.23,2.57852924834936e-85,4,AK1
FOXP1,9.09652254323035e-89,0.609722730623667,0.767,0.293,9.09106462970442e-85,4,FOXP1
CERS41,9.78638183901141e-89,0.407960850492085,0.406,0.08,9.78051000990801e-85,4,CERS4
MPC2,1.03543910660247e-88,0.607233930793889,0.885,0.473,1.03481784313851e-84,4,MPC2
IQCB1,1.20802919665616e-88,0.366262334664838,0.361,0.057,1.20730437913817e-84,4,IQCB1
RAB11FIP4,2.01513176538883e-88,0.312597288417819,0.294,0.039,2.0139226863296e-84,4,RAB11FIP4
DDI2,2.17616206355693e-88,0.46124627863391,0.436,0.09,2.17485636631879e-84,4,DDI2
FAM219B,2.46374525430851e-88,0.323963158193926,0.297,0.039,2.46226700715593e-84,4,FAM219B
BCYRN1,4.66876109026046e-88,0.370727069000783,0.33,0.049,4.6659598336063e-84,4,BCYRN1
KPNA5,4.67353222552863e-88,0.386703101085344,0.361,0.058,4.67072810619331e-84,4,KPNA5
MRPL40,2.75955499959024e-87,0.541210053237854,0.63,0.194,2.75789926659048e-83,4,MRPL40
EHF1,3.09278525571138e-87,0.531565008146741,0.567,0.15,3.09092958455796e-83,4,EHF
SLC25A241,4.86228016074372e-87,0.473300744831838,0.476,0.105,4.85936279264727e-83,4,SLC25A24
RARRES31,1.5554326846174e-86,0.656627065798469,0.748,0.29,1.55449942500663e-82,4,RARRES3
HNRNPF,1.57874886425047e-86,0.587455168692366,0.918,0.503,1.57780161493192e-82,4,HNRNPF
MBTPS1,1.74535498632672e-86,0.466489980946255,0.482,0.11,1.74430777333493e-82,4,MBTPS1
TDRP,1.92829996380707e-86,0.324571481439297,0.288,0.038,1.92714298382879e-82,4,TDRP
MEAF6,6.44386184311954e-86,0.583786712168356,0.748,0.3,6.43999552601366e-82,4,MEAF6
MT-ND31,2.16849351851844e-85,0.30284684466258,1,0.981,2.16719242240733e-81,4,MT-ND3
TMEM218,2.47277776431614e-85,0.358892366418025,0.342,0.05,2.47129409765755e-81,4,TMEM218
PGRMC11,3.65581214748056e-85,0.600707729744147,0.791,0.317,3.65361866019208e-81,4,PGRMC1
MORF4L1,4.89461895138347e-85,0.550658084234325,0.936,0.612,4.89168218001264e-81,4,MORF4L1
CIR1,8.91078581097358e-85,0.551311334252054,0.636,0.201,8.905439339487e-81,4,CIR1
PPP6R1,2.50708361689043e-84,0.43760216482037,0.461,0.099,2.5055793667203e-80,4,PPP6R1
SSBP2,2.82492071585819e-84,0.388332225174941,0.4,0.075,2.82322576342868e-80,4,SSBP2
GTF2H5,7.66661279496242e-84,0.573703403992113,0.706,0.27,7.66201282728544e-80,4,GTF2H5
PRSS22,1.13892185342542e-83,0.392663575763805,0.37,0.07,1.13823850031337e-79,4,PRSS22
RP11-532F12.5,1.16875341894898e-83,0.422114044435878,0.394,0.08,1.16805216689761e-79,4,RP11-532F12.5
REPIN1,1.17643636016114e-83,0.373100510222466,0.352,0.061,1.17573049834504e-79,4,REPIN1
PER2,2.47429036805272e-83,0.442079956219812,0.436,0.093,2.47280579383189e-79,4,PER2
POFUT2,3.29197496676174e-83,0.33852004522873,0.318,0.05,3.28999978178168e-79,4,POFUT2
HIBADH,4.12568696143867e-83,0.432618136535005,0.455,0.101,4.1232115492618e-79,4,HIBADH
YAP11,6.89309930863165e-83,0.402377038226994,0.388,0.077,6.88896344904648e-79,4,YAP1
DAPP1,1.14794458825993e-82,0.422074322293664,0.439,0.087,1.14725582150697e-78,4,DAPP1
MYO1D,1.35339288175113e-82,0.356462703330744,0.345,0.06,1.35258084602208e-78,4,MYO1D
TUBA1A,1.36446600048109e-82,0.669230889042571,0.83,0.365,1.3636473208808e-78,4,TUBA1A
CETN3,1.42579526082463e-82,0.336957196705275,0.312,0.048,1.42493978366814e-78,4,CETN3
AHSA2,1.61297046965836e-82,0.468385405180341,0.491,0.12,1.61200268737656e-78,4,AHSA2
TMEM131,2.83790239380511e-82,0.428386287336412,0.442,0.096,2.83619965236883e-78,4,TMEM131
ENPP41,5.72339761129604e-82,0.494134465458706,0.552,0.149,5.71996357272927e-78,4,ENPP4
RAB11FIP11,7.17098078733588e-82,0.619638910936576,0.873,0.444,7.16667819886348e-78,4,RAB11FIP1
CLIP1,7.31817785726161e-82,0.552815609838701,0.606,0.196,7.31378695054726e-78,4,CLIP1
RABGAP1L,1.01718795195391e-81,0.491206735407538,0.558,0.149,1.01657763918274e-77,4,RABGAP1L
RAB3IP,1.33313548373463e-81,0.421349406617879,0.421,0.089,1.33233560244439e-77,4,RAB3IP
SOX91,1.54785342288845e-81,0.373722656811196,0.358,0.064,1.54692471083472e-77,4,SOX9
ATXN7L3B,2.00327269258561e-81,0.389253915006669,0.403,0.08,2.00207072897006e-77,4,ATXN7L3B
PSMB5,2.1252939875503e-81,0.553080949623142,0.724,0.28,2.12401881115777e-77,4,PSMB5
F11R1,3.27625144952258e-81,0.564165703171842,0.706,0.261,3.27428569865287e-77,4,F11R
STOM1,4.48956498466465e-81,0.626020444686118,0.803,0.348,4.48687124567385e-77,4,STOM
RAB11A,5.32047741566575e-81,0.576574639334631,0.755,0.304,5.31728512921635e-77,4,RAB11A
SMAD3,5.45893264219785e-81,0.30527802692378,0.273,0.036,5.45565728261253e-77,4,SMAD3
CTNNA11,5.47967395197717e-81,0.589576368690266,0.761,0.334,5.47638614760598e-77,4,CTNNA1
PSIP1,6.17546154660117e-81,0.393249789456692,0.379,0.069,6.17175626967321e-77,4,PSIP1
VEZF1,7.03588050691447e-81,0.498467367961145,0.521,0.145,7.03165897861032e-77,4,VEZF1
NCALD,7.85357618792115e-81,0.308493258173375,0.291,0.042,7.8488640422084e-77,4,NCALD
ECI2,7.93576414049951e-81,0.417357523239066,0.43,0.09,7.93100268201521e-77,4,ECI2
PKP2,1.01531845864582e-80,0.288414310315131,0.282,0.034,1.01470926757063e-76,4,PKP2
GALC,1.06939067167866e-80,0.39735050411809,0.391,0.074,1.06874903727565e-76,4,GALC
PXN,1.75036988850735e-80,0.38273081550581,0.397,0.077,1.74931966657424e-76,4,PXN
GPX41,2.52841589556267e-80,0.378692440429288,0.988,0.871,2.52689884602533e-76,4,GPX4
SCRN1,2.89701953016907e-80,0.322333026306546,0.3,0.046,2.89528131845096e-76,4,SCRN1
HADH,8.46067455925373e-80,0.458050388211078,0.485,0.12,8.45559815451818e-76,4,HADH
AKNA,9.45916338655548e-80,0.435188399241054,0.497,0.115,9.45348788852355e-76,4,AKNA
SEPW11,2.32240476868601e-79,0.551023431290319,0.985,0.645,2.3210113258248e-75,4,SEPW1
CLCN3,2.65886760883818e-79,0.43186314978268,0.448,0.102,2.65727228827288e-75,4,CLCN3
HDLBP1,3.11848643737065e-79,0.575176822225526,0.773,0.346,3.11661534550823e-75,4,HDLBP
SOD11,5.36451229705183e-79,0.46734762670527,0.982,0.765,5.3612935896736e-75,4,SOD1
PUM2,6.50077891880936e-79,0.445373417415223,0.491,0.125,6.49687845145808e-75,4,PUM2
ERLIN2,9.42406752368641e-79,0.338416943678007,0.33,0.057,9.4184130831722e-75,4,ERLIN2
SFXN3,1.77498909747616e-78,0.396900535709692,0.403,0.081,1.77392410401767e-74,4,SFXN3
ECHDC21,4.35932922734688e-78,0.484013098423509,0.561,0.165,4.35671362981047e-74,4,ECHDC2
ZNF264,6.6970364750771e-78,0.345518352217592,0.348,0.061,6.69301825319205e-74,4,ZNF264
SUDS3,7.11467463222484e-78,0.472959623583651,0.5,0.134,7.1104058274455e-74,4,SUDS3
RRAGA,8.56027115495631e-78,0.434230545773939,0.467,0.109,8.55513499226334e-74,4,RRAGA
CTNNAL1,1.05695650469637e-77,0.441244281790646,0.479,0.114,1.05632233079355e-73,4,CTNNAL1
PRKCDBP,1.40516139284032e-77,0.304328722853532,0.285,0.038,1.40431829600461e-73,4,PRKCDBP
LCOR,1.94022355138055e-77,0.417851258537771,0.439,0.098,1.93905941724972e-73,4,LCOR
KPNA3,2.12878229800755e-77,0.450707172636118,0.5,0.124,2.12750502862874e-73,4,KPNA3
RBM47,2.58368822166843e-77,0.565438387498032,0.758,0.327,2.58213800873543e-73,4,RBM47
LLGL21,4.55475066866444e-77,0.438929869082112,0.433,0.103,4.55201781826324e-73,4,LLGL2
NDUFC11,6.4481331699001e-77,0.58417337656938,0.797,0.387,6.44426428999816e-73,4,NDUFC1
NPTN1,1.31509173947913e-76,0.455471679566828,0.497,0.128,1.31430268443545e-72,4,NPTN
CXCL17,1.38680412446146e-76,0.539038875133058,0.652,0.205,1.38597204198679e-72,4,CXCL17
PRKAR2A,2.12982398847402e-76,0.516710641684772,0.612,0.205,2.12854609408094e-72,4,PRKAR2A
SLC25A25,2.6441961489847e-76,0.496568109615905,0.515,0.141,2.64260963129531e-72,4,SLC25A25
ARFIP2,3.61523174796964e-76,0.441621332774074,0.461,0.114,3.61306260892086e-72,4,ARFIP2
ZC3H6,6.1273424415781e-76,0.394407102718459,0.412,0.091,6.12366603611315e-72,4,ZC3H6
DNAJA4,7.4443751672907e-76,0.591519712168975,0.93,0.468,7.43990854219032e-72,4,DNAJA4
CYB5A1,9.63674793619892e-76,0.626891012304863,0.948,0.486,9.6309658874372e-72,4,CYB5A
C4orf3,1.2995871636052e-75,0.546419552912372,0.924,0.524,1.29880741130704e-71,4,C4orf3
ERCC3,2.68605759759876e-75,0.322800496652083,0.279,0.042,2.6844459630402e-71,4,ERCC3
NUDT4,4.00700748284288e-75,0.55928165266037,0.745,0.304,4.00460327835318e-71,4,NUDT4
SIN3A,6.85714565882789e-75,0.370805493306299,0.373,0.074,6.85303137143259e-71,4,SIN3A
C1orf106,1.37745233898459e-74,0.333890953101733,0.336,0.064,1.3766258675812e-70,4,C1orf106
TRAPPC8,2.13690849676388e-74,0.312085710634894,0.285,0.043,2.13562635166583e-70,4,TRAPPC8
SCCPDH,9.81961307836159e-74,0.483558339555695,0.582,0.183,9.81372131051457e-70,4,SCCPDH
CMIP,1.09892640036844e-73,0.51784884337221,0.567,0.182,1.09826704452822e-69,4,CMIP
BAIAP21,1.37432616731841e-73,0.568162739900594,0.691,0.266,1.37350157161801e-69,4,BAIAP2
PPDPF1,1.60839686063422e-73,0.461210881623723,0.967,0.764,1.60743182251784e-69,4,PPDPF
CPEB4,2.70506501000793e-73,0.568359686928976,0.688,0.282,2.70344197100193e-69,4,CPEB4
BCL61,6.94096678313531e-73,0.482949404083255,0.518,0.15,6.93680220306543e-69,4,BCL6
ZNF33A,1.41189241540829e-72,0.391634675462763,0.4,0.086,1.41104527995905e-68,4,ZNF33A
SLC35A2,1.98752956947897e-72,0.332542935772812,0.327,0.061,1.98633705173728e-68,4,SLC35A2
SATB1,3.00966259654802e-72,0.47508447631821,0.57,0.164,3.00785679899009e-68,4,SATB1
LINC00467,4.5173747509757e-72,0.386261880075845,0.388,0.083,4.51466432612511e-68,4,LINC00467
