p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
90,8.19161509633061e-10,0.474448372979839,0.752,0.546,8.18670012727282e-06,2,APOE
91,9.88881097505785e-82,0.840711235005842,0.645,0.041,9.88287768847281e-78,3,RPS4Y1
92,2.45387224677936e-65,0.764549369959061,0.579,0.047,2.45239992343129e-61,3,RP5-839B4.8
93,7.68504136748536e-50,0.796974451287141,0.523,0.053,7.68043034266487e-46,3,HP
94,7.88331274227174e-48,0.521393642315054,0.346,0.016,7.87858275462637e-44,3,IFIT2
95,6.02147799204242e-44,0.435499776727471,0.308,0.013,6.0178651052472e-40,3,SIGLEC1
96,1.23958644021233e-38,0.488107710103593,0.355,0.03,1.2388426883482e-34,3,GLDN
97,3.65146108483385e-37,0.465036183738572,0.355,0.032,3.64927020818295e-33,3,BST1
98,8.24045642835349e-37,1.18129345426324,0.71,0.199,8.23551215449647e-33,3,IFI27
99,8.93658463526201e-37,0.420186865837709,0.29,0.017,8.93122268448085e-33,3,FRMD4A
100,1.8727848793541e-36,0.809839413378239,0.869,0.342,1.87166120842648e-32,3,RP11-598F7.3
101,1.62147915560471e-34,0.822163604081897,0.85,0.315,1.62050626811135e-30,3,RBP4
102,2.23421430740145e-30,0.650868818780569,0.71,0.245,2.23287377881701e-26,3,GPX3
103,2.25812738059994e-30,0.574456393119172,0.991,0.767,2.25677250417158e-26,3,C1QB
104,8.13423114462866e-30,0.547281571010177,0.981,0.764,8.12935060594188e-26,3,LY6E
105,8.240098116328e-26,0.687285580844546,0.879,0.422,8.23515405745821e-22,3,LPL
106,1.66985170922245e-22,0.525550282140082,0.85,0.432,1.66884979819692e-18,3,PLA2G16
107,2.71958951671702e-22,0.533736502238858,0.991,0.716,2.71795776300699e-18,3,C1QC
108,9.7039096195153e-21,0.502014898843926,0.626,0.263,9.69808727374359e-17,3,SLCO2B1
109,2.09371032635873e-19,0.509931230396749,0.935,0.598,2.09245410016292e-15,3,FCGR3A
110,1.16126943702341e-18,0.51371164474126,0.589,0.252,1.16057267536119e-14,3,FHL1
111,1.83647220445482e-18,0.483237108562129,0.645,0.278,1.83537032113215e-14,3,MME
112,1.61937072394715e-17,0.505994337221962,0.935,0.704,1.61839910151278e-13,3,IFI6
113,1.95258085785772e-15,0.455195241519314,0.533,0.235,1.95140930934301e-11,3,KCNE1
114,5.24895539573882e-15,0.607178821201324,0.57,0.285,5.24580602250137e-11,3,KCNQ1OT1
115,8.71366191218112e-15,0.444934669353212,0.654,0.383,8.70843371503381e-11,3,AZI2
116,3.35154440485474e-14,0.627817047405508,0.972,0.529,3.34953347821183e-10,3,FABP4
117,3.85094648419235e-14,0.434186693333386,0.449,0.176,3.84863591630183e-10,3,IFI44L
118,9.1063548074962e-14,0.429979059565583,0.607,0.309,9.1008909946117e-10,3,AXL
119,2.21567675203816e-11,0.441632702432675,0.85,0.534,2.21434734598694e-07,3,NUPR1
120,1.25571173929388e-10,0.432675547658925,0.785,0.512,1.2549583122503e-06,3,PLAC8
121,6.68723697203013e-34,0.668097083209995,0.962,0.674,6.68322462984691e-30,4,CEBPB
122,2.02461986671066e-33,0.787398217615432,0.953,0.511,2.02340509479064e-29,4,INHBA
123,9.70248945052817e-31,0.610711781206186,0.962,0.682,9.69666795685785e-27,4,JUND
124,1.97515082550615e-29,0.724990081008097,1,0.478,1.97396573501084e-25,4,SCGB3A1
125,3.18929773624506e-29,0.684686362141505,0.896,0.412,3.18738415760331e-25,4,SCGB1A1
126,5.54166834150961e-26,0.661886877692791,0.858,0.439,5.5383433405047e-22,4,MTRNR2L8
127,4.40360658837627e-24,0.581804312170226,0.981,0.653,4.40096442442324e-20,4,MSR1
128,6.52610157016688e-23,0.526206438569794,0.934,0.73,6.52218590922478e-19,4,MT-ND4L
129,2.70676422637996e-22,0.42752594609493,1,0.856,2.70514016784413e-18,4,CTSZ
130,4.41789388315396e-22,0.724898954886686,0.708,0.273,4.41524314682406e-18,4,RND3
131,2.65245900363561e-18,0.531611202308633,0.717,0.373,2.65086752823342e-14,4,MTRNR2L12
132,9.29051647581435e-17,0.531692602349584,0.613,0.268,9.28494216592886e-13,4,ALDH1A1
133,1.80209806470568e-16,0.567176936076952,0.962,0.724,1.80101680586685e-12,4,MT2A
134,3.50614697571878e-16,0.498979287139503,0.896,0.595,3.50404328753335e-12,4,TGM2
135,1.19761920904823e-15,0.476715420308475,0.5,0.189,1.1969006375228e-11,4,EGR2
136,1.68478647279674e-15,0.447902491004314,0.472,0.17,1.68377560091306e-11,4,MACC1
137,3.36972867038521e-15,0.529292610966016,0.708,0.38,3.36770683318298e-11,4,SCD
138,3.57322793016722e-15,0.484528435227636,0.566,0.249,3.57108399340912e-11,4,AMIGO2
139,5.09176592757355e-15,0.444950165658221,0.83,0.555,5.088710868017e-11,4,B3GNT5
140,1.10012202624653e-14,0.596500633939806,0.528,0.199,1.09946195303078e-10,4,CCL18
141,2.40981174708009e-14,0.464529861439694,0.613,0.288,2.40836586003184e-10,4,KLF2
142,4.67314493029271e-14,0.460414812959769,0.736,0.415,4.67034104333453e-10,4,DNAJB4
143,6.95311504051056e-13,0.578155487950021,0.443,0.16,6.94894317148625e-09,4,MT1G
144,9.07525881391404e-13,0.629988458358203,0.698,0.406,9.06981365862569e-09,4,MT1X
145,1.22068494863117e-12,0.558710492920344,0.594,0.267,1.21995253766199e-08,4,MT1E
146,1.53497024464667e-12,0.465869963171543,0.5,0.222,1.53404926249988e-08,4,CA2
147,1.79857811171076e-11,0.439814206947322,0.698,0.396,1.79749896484373e-07,4,CES1
148,1.05568761152105e-10,0.432996316770906,0.783,0.542,1.05505419895414e-06,4,NUPR1
149,6.3557266140543e-10,0.419192340726104,0.755,0.437,6.35191317808587e-06,4,LPL
150,3.09372114009521e-05,0.461471574594794,0.981,0.529,0.309186490741115,4,FABP4
151,4.64694864873017e-78,1.16677609609837,0.979,0.163,4.64416047954093e-74,5,TMEM176B
152,1.5308961262475e-74,0.839387280963107,0.521,0.021,1.52997758857175e-70,5,OSM
153,1.76600573703797e-68,0.696576102950525,0.615,0.046,1.76494613359575e-64,5,TRGC2
154,1.18909098969994e-62,0.609888976425696,0.542,0.037,1.18837753510612e-58,5,RGS18
155,6.17549822789184e-57,0.869502023729741,0.854,0.148,6.17179292895511e-53,5,TMEM176A
156,4.19416571308902e-56,1.18068097887581,0.99,0.502,4.19164921366117e-52,5,CFD
157,3.71553990603947e-54,0.738943602426827,0.74,0.106,3.71331058209584e-50,5,SPINK1
158,2.09401331752853e-53,0.587460522129238,0.406,0.02,2.09275690953801e-49,5,TNFSF14
159,5.40406489688594e-53,0.615355537222247,1,0.976,5.40082245794781e-49,5,LYZ
160,1.4636438140315e-49,1.02869782216983,0.979,0.494,1.46276562774308e-45,5,PLAC8
161,4.12137403004626e-38,0.962524857988208,0.99,0.399,4.11890120562823e-34,5,HSPA6
162,7.071231749808e-38,0.530114777866351,1,0.946,7.06698901075812e-34,5,SRGN
163,1.39298894795724e-37,0.849021685566876,0.979,0.695,1.39215315458846e-33,5,RP11-1143G9.4
164,7.78256695261256e-32,0.703960251025217,0.552,0.107,7.77789741244099e-28,5,HES1
165,4.65622380434783e-31,0.516499775569728,0.562,0.104,4.65343007006523e-27,5,PIGR
166,4.57773271379136e-29,0.71855372469884,0.958,0.533,4.57498607416308e-25,5,MS4A6A
167,7.49046012554116e-27,0.504285912568671,0.562,0.123,7.48596584946583e-23,5,SORL1
168,1.82208482952559e-24,0.533509449018171,0.594,0.157,1.82099157862787e-20,5,SLC25A37
169,9.61394979719715e-23,0.516809053879373,0.938,0.709,9.60818142731883e-19,5,TKT
170,8.21222307179877e-22,0.519086003870646,0.635,0.199,8.20729573795569e-18,5,C10orf54
171,2.12948658661599e-19,0.560680371342485,0.802,0.338,2.12820889466402e-15,5,HMGB2
172,8.15827586965086e-19,0.50801522787803,0.906,0.765,8.15338090412907e-15,5,MRPL18
173,7.84999255455598e-18,0.499480448658435,0.958,0.617,7.84528255902325e-14,5,CLK1
174,5.07440394204536e-16,0.553576705271311,0.885,0.595,5.07135929968013e-12,5,ZFAND2A
175,5.85785940856754e-16,0.553377387521158,0.906,0.552,5.8543446929224e-12,5,RETN
176,3.70114638418391e-15,0.495440803833476,0.792,0.439,3.6989256963534e-11,5,CACYBP
177,5.49944999231519e-15,0.507803402783914,0.906,0.62,5.4961503223198e-11,5,BAG3
178,1.06618208639659e-14,0.498979586222764,0.771,0.507,1.06554237714475e-10,5,ARL4A
179,3.48667320319701e-14,0.575843055788,0.708,0.374,3.48458119927509e-10,5,FAM46A
180,2.60123648971976e-13,0.516700718605462,0.844,0.528,2.59967574782593e-09,5,S100A8
181,1.66504314166333e-39,1.0612220765578,0.712,0.131,1.66404411577833e-35,6,EMP1
182,1.09020296061311e-38,0.708253074211534,0.485,0.048,1.08954883883674e-34,6,SDC2
183,6.14748890127182e-28,0.940500672587877,0.909,0.458,6.14380040793106e-24,6,SLC2A3
184,6.03001554639823e-24,0.754969905219314,0.909,0.524,6.02639753707039e-20,6,LIMS1
185,8.56369516943418e-23,0.723908891918409,0.788,0.282,8.55855695233252e-19,6,BASP1
186,1.46096260832974e-22,0.619575375210615,0.985,0.753,1.46008603076474e-18,6,PLAUR
187,3.02031667278177e-22,0.862501015246344,0.561,0.138,3.0185044827781e-18,6,EREG
188,1.18177106754898e-21,0.922527855976054,0.742,0.261,1.18106200490845e-17,6,IL1RN
189,2.37239269552459e-21,0.708218812831135,0.833,0.368,2.37096925990728e-17,6,HIF1A
190,5.4080275074027e-21,0.95385369166201,0.788,0.328,5.40478269089826e-17,6,CXCL2
191,2.62909197202431e-19,0.647413722603719,0.955,0.659,2.62751451684109e-15,6,SOD2
192,7.99051503720719e-19,0.651566194517824,0.939,0.598,7.98572072818486e-15,6,BTG1
193,4.82777742506786e-18,0.726233964931896,0.758,0.263,4.82488075861282e-14,6,GPR183
194,1.53643011549914e-16,0.793143784211305,0.833,0.412,1.53550825742984e-12,6,C15orf48
195,2.65017873024692e-16,0.611417203296824,0.636,0.24,2.64858862300877e-12,6,ANPEP
196,1.38098595031375e-15,0.62838046840597,0.697,0.304,1.38015735874356e-11,6,ATP13A3
197,3.67323184671934e-15,0.714883980940088,0.53,0.176,3.6710279076113e-11,6,VCAN
198,1.35418230280633e-14,0.749255399789226,0.712,0.313,1.35336979342465e-10,6,AREG
199,7.51726925548829e-14,0.580918352226928,0.773,0.365,7.51275889393499e-10,6,SLC16A10
200,1.46724074152293e-13,0.541053052889944,0.848,0.444,1.46636039707802e-09,6,ETS2
201,1.11920258514611e-12,0.545900922003239,0.727,0.428,1.11853106359502e-08,6,GK
202,7.67466923059651e-11,0.554294619512854,0.697,0.383,7.67006442905815e-07,6,ZFP36L1
203,1.04327459022741e-10,0.56725288875967,0.758,0.46,1.04264862547327e-06,6,SGK1
204,1.40443376476306e-10,0.560334333462151,0.97,0.503,1.4035911045042e-06,6,SCGB3A1
205,5.35186354890435e-10,0.728999045774849,0.545,0.246,5.348652430775e-06,6,CCL20
206,6.91533908724927e-10,0.577767599261659,0.788,0.543,6.91118988379692e-06,6,TIMP1
207,5.58068373758177e-08,0.601317260791437,0.727,0.516,0.000557733532733922,6,CXCL3
208,3.99188199383061e-07,0.610803060145041,0.682,0.464,0.00398948686463432,6,CXCL8
209,9.9860422666572e-07,0.560103930735758,0.53,0.265,0.0099800506412972,6,CCL3
210,5.10833639356645e-06,0.611630304309036,0.485,0.258,0.0510527139173031,6,G0S2
211,3.93247829518693e-101,0.908353439905857,0.754,0.025,3.93011880820982e-97,7,PLA2G7
212,4.24810997581698e-73,0.703078370209082,0.526,0.015,4.24556110983149e-69,7,CD36
213,9.1748186981559e-64,1.92565264740575,0.912,0.121,9.16931380693701e-60,7,SPP1
214,1.19808430373193e-37,0.79010972553932,0.754,0.126,1.19736545314969e-33,7,LILRB4
215,2.03544619829867e-30,0.643972779668988,0.421,0.041,2.03422493057969e-26,7,CCL2
216,1.42854394939079e-26,0.679722251145033,0.772,0.195,1.42768682302115e-22,7,NME1
217,1.44166680380134e-25,0.701768970428069,0.596,0.114,1.44080180371906e-21,7,GEM
218,9.04166912245985e-25,0.738302042336526,1,0.638,9.03624412098637e-21,7,ENO1
219,4.59170198751395e-24,0.631530310248265,0.667,0.145,4.58894696632144e-20,7,VAMP5
220,4.87461045244648e-23,0.764963351855173,0.772,0.218,4.87168568617501e-19,7,LGMN
221,2.46265398633904e-21,0.617747325800077,0.982,0.694,2.46117639394724e-17,7,PKM
222,2.01745197362151e-20,0.605125311539064,0.842,0.28,2.01624150243734e-16,7,SEC11C
223,2.35888238169938e-20,0.846185706580493,0.825,0.249,2.35746705227036e-16,7,CCL3
224,7.63828357590142e-20,0.721669330357394,0.719,0.213,7.63370060575588e-16,7,CD163
225,1.35438391925846e-19,0.655112084392338,0.93,0.374,1.3535712889069e-15,7,PDIA6
226,1.41890947098772e-19,0.672031126025097,0.877,0.287,1.41805812530512e-15,7,PMP22
227,2.18128342433795e-19,0.611373116918635,1,0.729,2.17997465428335e-15,7,LDHA
228,2.74412917634731e-19,0.768409590249364,0.93,0.51,2.7424826988415e-15,7,TGFBI
229,9.64968310256447e-19,0.645847131874828,0.684,0.21,9.64389329270293e-15,7,MANF
230,1.15120129482928e-18,0.688550476327143,0.825,0.372,1.15051057405239e-14,7,SDF2L1
231,2.91950678181846e-18,0.688452540394562,0.965,0.369,2.91775507774937e-14,7,ZFP36L1
232,4.71595308430874e-18,0.641131947108765,0.895,0.352,4.71312351245816e-14,7,NINJ1
233,4.00446127906821e-17,0.897916298850183,0.754,0.244,4.00205860230077e-13,7,G0S2
234,9.40049815594806e-17,0.69976101933452,0.947,0.765,9.39485785705449e-13,7,CTSL
235,2.90863822608687e-15,0.674170827346317,0.737,0.278,2.90689304315122e-11,7,CD14
236,3.42132060879226e-15,0.63039850412087,0.789,0.265,3.41926781642698e-11,7,GPR183
237,1.2852156474997e-14,0.749172664722627,0.754,0.289,1.2844445181112e-10,7,RGS1
238,3.14715356053621e-14,0.667570417199395,0.912,0.412,3.14526526839989e-10,7,C15orf48
239,1.95532526336363e-11,0.62832529107366,0.895,0.538,1.95415206820561e-07,7,TIMP1
240,5.22179640892414e-09,0.607729912997605,0.825,0.457,5.21866333107879e-05,7,CXCL8
241,5.69343080440717e-78,1.30887180898481,0.852,0.06,5.69001474592453e-74,8,HP
242,1.20700160675672e-56,0.919739890130647,0.759,0.067,1.20627740579266e-52,8,RP5-839B4.8
243,2.1750597592969e-51,0.757392539129283,0.556,0.036,2.17375472344132e-47,8,FPR2
244,3.90748535525897e-51,0.73187966623932,0.444,0.019,3.90514086404582e-47,8,NNMT
245,8.78709034325216e-36,0.73352359295185,0.63,0.077,8.78181808904621e-32,8,RPS4Y1
246,5.08760921236674e-33,0.789881252467596,1,0.78,5.08455664683932e-29,8,C1QB
247,7.4025735532396e-32,0.996662684797777,1,0.461,7.39813200910765e-28,8,HLA-DQA2
248,3.34457325724187e-31,0.734735247844464,0.685,0.127,3.34256651328752e-27,8,C2
249,9.2526827685468e-31,0.921045465420818,0.981,0.483,9.24713115888568e-27,8,LGALS3BP
250,6.70672282492283e-30,0.792255588823837,1,0.731,6.70269879122788e-26,8,C1QC
251,6.93336447538504e-30,1.07779225714435,0.926,0.341,6.92920445669981e-26,8,RBP4
252,1.11737385986044e-28,0.89184617302105,1,0.602,1.11670343554453e-24,8,HLA-DRB5
253,1.27005580605173e-28,1.3144254589016,0.815,0.222,1.2692937725681e-24,8,IFI27
254,7.09260898327282e-28,0.752118890199645,1,0.674,7.08835341788286e-24,8,MARCO
255,8.78734897436689e-28,0.832316987563672,1,0.586,8.78207656498227e-24,8,VSIG4
256,3.01076715433867e-26,0.801347427696627,0.87,0.319,3.00896069404607e-22,8,MDH1
257,6.62271261675551e-25,0.750104132991485,0.981,0.59,6.61873898918546e-21,8,MS4A4A
258,1.21253069294685e-24,0.825468943964553,0.796,0.232,1.21180317453109e-20,8,VMO1
259,2.73687985612859e-23,0.717763258263509,0.981,0.611,2.73523772821491e-19,8,LRPAP1
260,4.45286930406346e-23,0.682933782848005,0.981,0.639,4.45019758248102e-19,8,TREM1
261,9.08732820956343e-23,0.854757859728834,0.981,0.554,9.08187581263769e-19,8,FABP4
262,6.78359443378847e-22,0.687553785159879,0.963,0.515,6.77952427712819e-18,8,PLBD1
263,4.94839145905942e-21,0.712568081320208,1,0.613,4.94542242418398e-17,8,FCGR3A
264,6.81685078353444e-21,0.705594088579053,1,0.714,6.81276067306432e-17,8,IFI6
265,9.78906478000629e-21,0.718291686427251,0.944,0.476,9.78319134113829e-17,8,CYP27A1
266,3.24722152563417e-20,0.741647116506152,0.981,0.441,3.24527319271879e-16,8,SERPING1
267,3.84993654831838e-20,0.812316854858187,0.926,0.445,3.84762658638939e-16,8,LPL
268,2.16070230958841e-19,0.735522742279394,0.907,0.392,2.15940588820266e-15,8,TREM2
269,2.32704491054864e-19,0.680164267801281,0.907,0.473,2.32564868360231e-15,8,AKR1B1
270,7.8634008288971e-14,0.689517704831651,0.5,0.149,7.85868278839976e-10,8,AKR1C3
271,9.19301157536533e-100,1.21959297696442,0.837,0.034,9.18749576842011e-96,9,CST7
272,1.03172200101179e-65,0.656768864709712,0.694,0.041,1.03110296781119e-61,9,ADAM8
273,1.24525102791799e-49,0.788155014666043,0.755,0.079,1.24450387730124e-45,9,RUNX3
274,3.86129751499784e-45,0.889155158909381,0.939,0.145,3.85898073648884e-41,9,SERPINB9
275,5.01745898837886e-43,1.02785056633565,0.776,0.1,5.01444851298584e-39,9,DUSP4
276,7.184282573161e-37,0.739847790109228,0.816,0.139,7.1799720036171e-33,9,PAK1
277,1.36027596517328e-33,0.935994935703826,1,0.277,1.35945979959418e-29,9,CFLAR
278,3.46591760414543e-31,1.3615935398371,0.918,0.24,3.46383805358295e-27,9,G0S2
279,1.22902658486243e-29,1.12667946346492,0.939,0.262,1.22828916891151e-25,9,GPR183
280,4.45641731233161e-29,0.925427781215169,0.918,0.252,4.45374346194421e-25,9,NR4A3
281,4.62012636126491e-29,0.796975303873133,0.857,0.205,4.61735428544816e-25,9,IDH2
282,7.12773259488293e-29,1.07488691937433,0.98,0.281,7.123455955326e-25,9,RGS1
283,3.18750935929086e-28,0.991582885420275,0.959,0.38,3.18559685367528e-24,9,PPA1
284,3.23715167112039e-27,0.676198681160717,0.816,0.174,3.23520938011772e-23,9,RHOC
285,5.51322611606891e-27,0.914179997184065,0.878,0.262,5.50991818039927e-23,9,RALA
286,7.69950885175192e-25,0.747271633225197,0.878,0.22,7.69488914644087e-21,9,CORO1A
287,1.8372613171031e-24,1.03312323067387,1,0.411,1.83615896031283e-20,9,C15orf48
288,1.31429958670669e-23,0.8843933362293,0.98,0.555,1.31351100695466e-19,9,REL
289,2.09974503693741e-23,0.742657502928967,0.837,0.242,2.09848518991525e-19,9,PEA15
290,2.83333769813269e-23,0.960188984844438,0.939,0.401,2.83163769551381e-19,9,CREM
291,4.97559739657565e-23,0.705329801038204,0.837,0.241,4.9726120381377e-19,9,CYTIP
292,5.64225792366387e-22,0.733856848211614,0.857,0.252,5.63887256890968e-18,9,NFKB1
